record_id,fold,batch,duplicate_group_id
BAH-P-1963,0,2,92
BAH-P-1964,2,2,-1
BAH-P-1965,4,2,-1
BAH-P-1966,1,2,44
BAH-P-1967,0,2,-1
BAH-P-1968,4,2,-1
BAH-P-1969,2,2,-1
BAH-P-1970,2,2,-1
BAH-P-1971,0,2,-1
BAH-P-1972,0,2,-1
BAH-P-1973,2,2,-1
BAH-P-1974,2,2,-1
BAH-P-1975,2,2,-1
BAH-P-1976,2,2,93
BAH-P-1978,2,2,93
BAH-P-1979,0,2,-1
BAH-P-1980,4,2,94
BAH-P-1981,4,2,-1
BAH-P-1982,0,2,95
BAH-P-1983,1,2,-1
BAH-P-1984,3,2,-1
BAH-P-1985,0,2,-1
BAH-P-1986,3,2,96
BAH-P-1988,4,2,-1
BAH-P-1989,0,2,97
BAH-P-1990,4,2,-1
BAH-P-1992,2,2,-1
BAH-P-1993,0,2,98
BAH-P-1994,4,2,19
BAH-P-1995,0,2,-1
BAH-P-1996,1,2,-1
BAH-P-1997,1,2,-1
BAH-P-2000,2,2,99
BAH-P-2001,1,2,-1
BAH-P-2002,0,2,58
BAH-P-2005,1,2,-1
BAH-P-2006,3,2,-1
BAH-P-2007,0,2,92
BAH-P-2008,1,2,-1
BAH-P-2009,4,2,-1
BAH-P-2010,4,2,-1
BAH-P-2011,1,2,-1
BAH-P-2012,0,2,-1
BAH-P-2013,1,2,-1
BAH-P-2014,0,2,-1
BAH-P-2015,3,2,-1
BAH-P-2016,3,2,-1
BAH-P-2017,4,2,-1
BAH-P-2018,2,2,-1
BAH-P-2019,4,2,-1
BAH-P-2020,1,2,-1
BAH-P-2021,2,2,-1
BAH-P-2022,4,2,-1
BAH-P-2023,4,2,57
BAH-P-2024,4,2,-1
BAH-P-2025,0,2,-1
BAH-P-2026,3,2,-1
BAH-P-2027,0,2,-1
BAH-P-2028,3,2,-1
BAH-P-2029,1,2,-1
BAH-P-2030,4,2,42
BAH-P-2031,2,2,-1
BAH-P-2033,4,2,-1
BAH-P-2034,1,2,-1
BAH-P-2035,1,2,-1
BAH-P-2036,4,2,-1
BAH-P-2037,0,2,-1
BAH-P-2039,4,2,-1
BAH-P-2040,4,2,57
BAH-P-2041,3,2,-1
BAH-P-2042,3,2,75
BAH-P-2043,3,2,-1
BAH-P-2045,2,2,101
BAH-P-2046,2,2,34
BAH-P-2047,0,2,-1
BAH-P-2048,2,2,51
BAH-P-2049,1,2,-1
BAH-P-2050,0,2,-1
BAH-P-2051,0,2,-1
BAH-P-2052,1,2,-1
BAH-P-2053,0,2,-1
BAH-P-2054,1,2,-1
BAH-P-2055,1,2,102
BAH-P-2056,4,2,57
BAH-P-2057,2,2,-1
BAH-P-2058,2,2,-1
BAH-P-2059,3,2,-1
BAH-P-2060,1,2,-1
BAH-P-2061,1,2,-1
BAH-P-2062,0,2,-1
BAH-P-2063,0,2,73
BAH-P-2064,0,2,-1
BAH-P-2065,1,2,103
BAH-P-2066,4,2,-1
BAH-P-2068,0,2,-1
BAH-P-2069,0,2,-1
BAH-P-2070,2,2,-1
BAH-P-2071,1,2,104
BAH-P-2072,0,2,65
BAH-P-2073,0,2,105
BAH-P-2074,4,2,-1
BAH-P-2075,3,2,-1
BAH-P-2076,3,2,-1
BAH-P-2077,3,2,-1
BAH-P-2078,3,2,106
BAH-P-2079,0,2,-1
BAH-P-2080,1,2,-1
BAH-P-2081,2,2,-1
BAH-P-2082,2,2,-1
BAH-P-2083,1,2,-1
BAH-P-2084,2,2,89
BAH-P-2085,4,2,-1
BAH-P-2086,4,2,-1
BAH-P-2087,2,2,-1
BAH-P-2089,4,2,-1
BAH-P-2090,4,2,26
BAH-P-2091,2,2,-1
BAH-P-2092,3,2,-1
BAH-P-2093,0,2,-1
BAH-P-2094,1,2,-1
BAH-P-2095,0,2,-1
BAH-P-2096,0,2,-1
BAH-P-2097,0,2,-1
BAH-P-2098,1,2,-1
BAH-P-2099,2,2,-1
BAH-P-2100,2,2,-1
BAH-P-2101,3,2,75
BAH-P-2103,1,2,-1
BAH-P-2104,4,2,-1
BAH-P-2105,2,2,45
BAH-P-2106,1,2,-1
BAH-P-2107,4,2,-1
BAH-P-2108,4,2,57
BAH-P-2109,3,2,108
BAH-P-2110,3,2,-1
BAH-P-2111,3,2,109
BAH-P-2112,3,2,-1
BAH-P-2113,4,2,-1
BAH-P-2114,0,2,-1
BAH-P-2115,1,2,-1
BAH-P-2116,1,2,-1
BAH-P-2118,0,2,110
BAH-P-2119,2,2,111
BAH-P-2120,1,2,31
BAH-P-2121,0,2,-1
BAH-P-2122,4,2,-1
BAH-P-2124,0,2,-1
BAH-P-2125,3,2,108
BAH-P-2127,3,2,-1
BAH-P-2128,2,2,-1
BAH-P-2129,0,2,58
BAH-P-2130,1,2,-1
BAH-P-2131,2,2,-1
BAH-P-2132,1,2,-1
BAH-P-2133,4,2,-1
BAH-P-2134,1,2,-1
BAH-P-2135,0,2,95
BAH-P-2137,0,2,-1
BAH-P-2138,2,2,-1
BAH-P-2139,0,2,98
BAH-P-2140,3,2,-1
BAH-P-2141,3,2,-1
BAH-P-2142,3,2,75
BAH-P-2143,4,2,-1
BAH-P-2144,2,2,112
BAH-P-2145,2,2,-1
BAH-P-2146,4,2,-1
BAH-P-2147,0,2,97
BAH-P-2148,1,2,-1
BAH-P-2149,3,2,-1
BAH-P-2150,2,2,-1
BAH-P-2151,2,2,-1
BAH-P-2152,2,2,-1
BAH-P-2153,2,2,113
BAH-P-2155,0,2,114
BAH-P-2156,4,2,94
BAH-P-2157,0,2,-1
BAH-P-2158,1,2,103
BAH-P-2159,0,2,-1
BAH-P-2160,0,2,-1
BAH-P-2161,2,2,-1
BAH-P-2162,4,2,115
BAH-P-2163,3,2,-1
BAH-P-2164,3,2,-1
BAH-P-2165,4,2,-1
BAH-P-2166,2,2,-1
BAH-P-2167,1,2,-1
BAH-P-2168,2,2,-1
BAH-P-2170,2,2,-1
BAH-P-2171,3,2,-1
BAH-P-2172,3,2,-1
BAH-P-2173,3,2,39
BAH-P-2174,0,2,116
BAH-P-2175,2,2,117
BAH-P-2176,3,2,-1
BAH-P-2177,1,2,35
BAH-P-2178,3,2,39
BAH-P-2179,1,2,-1
BAH-P-2180,3,2,-1
BAH-P-2181,3,2,118
BAH-P-2183,0,2,95
BAH-P-2184,3,2,118
BAH-P-2185,4,2,42
BAH-P-2186,3,2,-1
BAH-P-2188,0,2,-1
BAH-P-2189,3,2,109
BAH-P-2190,1,2,-1
BAH-P-2192,3,2,-1
BAH-P-2193,3,2,-1
BAH-P-2195,0,2,119
BAH-P-2196,2,2,-1
BAH-P-2197,1,2,-1
BAH-P-2198,3,2,-1
BAH-P-2199,0,2,-1
BAH-P-2200,3,2,-1
BAH-P-2201,3,2,-1
BAH-P-2202,4,2,-1
BAH-P-2203,2,2,120
BAH-P-2204,0,2,121
BAH-P-2205,2,2,-1
BAH-P-2206,2,2,-1
BAH-P-2207,0,2,-1
BAH-P-2208,4,2,86
BAH-P-2209,0,2,-1
BAH-P-2210,3,2,-1
BAH-P-2211,3,2,75
BAH-P-2212,0,2,114
BAH-P-2213,1,2,-1
BAH-P-2214,4,2,-1
BAH-P-2215,3,2,-1
BAH-P-2216,1,2,-1
BAH-P-2217,4,2,-1
BAH-P-2218,4,2,19
BAH-P-2219,1,2,-1
BAH-P-2220,4,2,-1
BAH-P-2221,4,2,-1
BAH-P-2222,3,2,-1
BAH-P-2223,1,2,-1
BAH-P-2224,4,2,-1
BAH-P-2225,3,2,-1
BAH-P-2226,1,2,122
BAH-P-2227,0,2,-1
BAH-P-2228,2,2,99
BAH-P-2229,3,2,75
BAH-P-2230,0,2,-1
BAH-P-2231,0,2,119
BAH-P-2232,3,2,-1
BAH-P-2233,1,2,-1
BAH-P-2234,0,2,-1
BAH-P-2235,0,2,-1
BAH-P-2236,4,2,-1
BAH-P-2237,4,2,90
BAH-P-2238,3,2,-1
BAH-P-2239,0,2,-1
BAH-P-2240,0,2,-1
BAH-P-2241,1,2,-1
BAH-P-2242,4,2,-1
BAH-P-2243,4,2,-1
BAH-P-2244,1,2,-1
BAH-P-2245,2,2,-1
BAH-P-2247,2,2,-1
BAH-P-2248,0,2,-1
BAH-P-2249,0,2,-1
BAH-P-2250,3,2,-1
BAH-P-2251,0,2,-1
BAH-P-2252,4,2,123
BAH-P-2253,2,2,-1
BAH-P-2254,0,2,124
BAH-P-2255,4,2,-1
BAH-P-2256,2,2,-1
BAH-P-2258,4,2,19
BAH-P-2259,3,2,125
BAH-P-2260,0,2,-1
BAH-P-2261,2,2,-1
BAH-P-2262,4,2,126
BAH-P-2263,3,2,-1
BAH-P-2264,1,2,-1
BAH-P-2265,4,2,-1
BAH-P-2266,0,2,-1
BAH-P-2267,2,2,-1
BAH-P-2268,3,2,-1
BAH-P-2270,2,2,-1
BAH-P-2271,0,2,98
BAH-P-2272,3,2,-1
BAH-P-2273,4,2,-1
BAH-P-2274,0,2,-1
BAH-P-2275,4,2,-1
BAH-P-2276,0,2,85
BAH-P-2277,3,2,-1
BAH-P-2278,1,2,-1
BAH-P-2279,3,2,-1
BAH-P-2280,2,2,-1
BAH-P-2281,2,2,-1
BAH-P-2282,1,2,-1
BAH-P-2283,2,2,-1
BAH-P-2284,3,2,-1
BAH-P-2285,1,2,70
BAH-P-2286,2,2,111
BAH-P-2287,3,2,-1
BAH-P-2288,4,2,-1
BAH-P-2289,4,2,57
BAH-P-2290,3,2,-1
BAH-P-2291,3,2,-1
BAH-P-2292,2,2,-1
BAH-P-2293,1,2,-1
BAH-P-2294,3,2,-1
BAH-P-2295,4,2,-1
BAH-P-2296,3,2,-1
BAH-P-2297,0,2,-1
BAH-P-2298,0,2,-1
BAH-P-2299,2,2,-1
BAH-P-2300,1,2,-1
BAH-P-2301,2,2,-1
BAH-P-2302,3,2,125
BAH-P-2304,0,2,-1
BAH-P-2305,0,2,-1
BAH-P-2307,1,2,-1
BAH-P-2309,3,2,87
BAH-P-2310,2,2,112
BAH-P-2311,0,2,121
BAH-P-2312,3,2,127
BAH-P-2313,1,2,-1
BAH-P-2314,4,2,-1
BAH-P-2315,2,2,-1
BAH-P-2316,3,2,-1
BAH-P-2317,4,2,57
BAH-P-2318,0,2,-1
BAH-P-2319,4,2,74
BAH-P-2320,2,2,-1
BAH-P-2321,3,2,-1
BAH-P-2322,1,2,-1
BAH-P-2323,3,2,75
BAH-P-2324,4,2,-1
BAH-P-2325,4,2,-1
BAH-P-2326,3,2,-1
BAH-P-2327,1,2,-1
BAH-P-2328,3,2,-1
BAH-P-2329,1,2,122
BAH-P-2330,4,2,57
BAH-P-2331,1,2,-1
BAH-P-2332,4,2,-1
BAH-P-2333,2,2,-1
BAH-P-2334,4,2,-1
BAH-P-2335,2,2,-1
BAH-P-2336,1,2,-1
BAH-P-2337,4,2,-1
BAH-P-2339,0,2,-1
BAH-P-2340,4,2,-1
BAH-P-2341,4,2,32
BAH-P-2342,3,2,-1
BAH-P-2343,1,2,-1
BAH-P-2344,3,2,-1
BAH-P-2345,0,2,-1
BAH-P-2346,0,2,-1
BAH-P-2347,4,2,-1
BAH-P-2348,2,2,101
BAH-P-2350,2,2,-1
BAH-P-2351,1,2,-1
BAH-P-2352,1,2,-1
BAH-P-2353,1,2,-1
BAH-P-2354,0,2,-1
BAH-P-2355,1,2,-1
BAH-P-2356,1,2,-1
BAH-P-2357,0,2,-1
BAH-P-2358,3,2,-1
BAH-P-2359,0,2,-1
BAH-P-2360,2,2,-1
BAH-P-2361,0,2,-1
BAH-P-2362,0,2,-1
BAH-P-2363,3,2,-1
BAH-P-2364,2,2,120
BAH-P-2365,4,2,128
BAH-P-2367,3,2,-1
BAH-P-2368,1,2,103
BAH-P-2369,2,2,-1
BAH-P-2370,2,2,-1
BAH-P-2371,3,2,-1
BAH-P-2372,1,2,-1
BAH-P-2373,2,2,-1
BAH-P-2374,2,2,-1
BAH-P-2375,3,2,40
BAH-P-2376,2,2,-1
BAH-P-2377,4,2,-1
BAH-P-2378,2,2,-1
BAH-P-2379,1,2,-1
BAH-P-2380,1,2,102
BAH-P-2381,0,2,-1
BAH-P-2382,0,2,-1
BAH-P-2383,1,2,67
BAH-P-2384,1,2,129
BAH-P-2385,1,2,-1
BAH-P-2386,0,2,-1
BAH-P-2387,0,2,-1
BAH-P-2388,4,2,-1
BAH-P-2389,0,2,-1
BAH-P-2390,2,2,-1
BAH-P-2391,4,2,126
BAH-P-2392,1,2,130
BAH-P-2393,4,2,26
BAH-P-2394,0,2,-1
BAH-P-2395,1,2,-1
BAH-P-2396,0,2,-1
BAH-P-2397,4,2,-1
BAH-P-2398,3,2,-1
BAH-P-2399,4,2,-1
BAH-P-2400,3,2,-1
BAH-P-2401,4,2,-1
BAH-P-2402,2,2,88
BAH-P-2404,1,2,129
BAH-P-2405,1,2,-1
BAH-P-2406,2,2,131
BAH-P-2408,4,2,-1
BAH-P-2409,3,2,-1
BAH-P-2411,0,2,-1
BAH-P-2412,0,2,-1
BAH-P-2413,4,2,-1
BAH-P-2415,0,2,-1
BAH-P-2416,0,2,38
BAH-P-2417,4,2,-1
BAH-P-2418,4,2,132
BAH-P-2419,2,2,88
BAH-P-2420,3,2,-1
BAH-P-2421,4,2,-1
BAH-P-2422,3,2,-1
BAH-P-2423,4,2,-1
BAH-P-2424,4,2,-1
BAH-P-2425,3,2,-1
BAH-P-2427,3,2,-1
BAH-P-2428,2,2,-1
BAH-P-2429,2,2,-1
BAH-P-2430,2,2,-1
BAH-P-2431,0,2,-1
BAH-P-2432,4,2,133
BAH-P-2433,0,2,48
BAH-P-2434,0,2,-1
BAH-P-2435,3,2,-1
BAH-P-2436,1,2,-1
BAH-P-2437,3,2,-1
BAH-P-2438,4,2,57
BAH-P-2439,1,2,67
BAH-P-2440,2,2,-1
BAH-P-2441,1,2,-1
BAH-P-2442,1,2,-1
BAH-P-2443,4,2,-1
BAH-P-2444,1,2,72
BAH-P-2445,3,2,75
BAH-P-2446,4,2,74
BAH-P-2447,1,2,35
BAH-P-2448,3,2,-1
BAH-P-2449,2,2,134
BAH-P-2450,2,2,101
BAH-P-2451,4,2,-1
BAH-P-2452,4,2,-1
BAH-P-2453,0,2,97
BAH-P-2454,2,2,117
BAH-P-2455,1,2,-1
BAH-P-2456,0,2,-1
BAH-P-2457,0,2,-1
BAH-P-2458,3,2,135
BAH-P-2459,2,2,34
BAH-P-2460,2,2,113
BAH-P-2462,2,2,-1
BAH-P-2463,1,2,-1
BAH-P-2464,4,2,-1
BAH-P-2465,0,2,-1
BAH-P-2466,4,2,26
BAH-P-2467,4,2,-1
BAH-P-2468,0,2,-1
BAH-P-2469,0,2,-1
BAH-P-2470,3,2,-1
BAH-P-2471,0,2,136
BAH-P-2472,2,2,101
BAH-P-2473,2,2,137
BAH-P-2474,2,2,-1
BAH-P-2476,1,2,-1
BAH-P-2477,3,2,-1
BAH-P-2478,3,2,-1
BAH-P-2479,4,2,128
BAH-P-2480,4,2,-1
BAH-P-2481,4,2,-1
BAH-P-2482,2,2,-1
BAH-P-2483,4,2,-1
BAH-P-2484,2,2,137
BAH-P-2485,2,2,-1
BAH-P-2487,4,2,-1
BAH-P-2489,2,2,-1
BAH-P-2490,4,2,-1
BAH-P-2491,0,2,97
BAH-P-2493,1,2,-1
BAH-P-2494,1,2,72
BAH-P-2495,1,2,-1
BAH-P-2496,1,2,-1
BAH-P-2497,2,2,-1
BAH-P-2498,2,2,81
BAH-P-2499,2,2,-1
BAH-P-2501,0,2,78
BAH-P-2502,2,2,-1
BAH-P-2503,1,2,104
BAH-P-2504,4,2,-1
BAH-P-2505,1,2,-1
BAH-P-2506,0,2,78
BAH-P-2507,0,2,-1
BAH-P-2508,2,2,138
BAH-P-2509,4,2,-1
BAH-P-2510,3,2,-1
BAH-P-2511,0,2,-1
BAH-P-2512,1,2,139
BAH-P-2513,1,2,-1
BAH-P-2514,2,2,-1
BAH-P-2515,2,2,-1
BAH-P-2516,3,2,-1
BAH-P-2517,3,2,68
BAH-P-2518,2,2,-1
BAH-P-2519,2,2,-1
BAH-P-2520,2,2,-1
BAH-P-2521,0,2,95
BAH-P-2522,3,2,-1
BAH-P-2524,2,2,-1
BAH-P-2525,0,2,-1
BAH-P-2526,4,2,-1
BAH-P-2527,4,2,-1
BAH-P-2528,1,2,140
BAH-P-2529,0,2,-1
BAH-P-2530,4,2,74
BAH-P-2531,0,2,-1
BAH-P-2532,0,2,95
BAH-P-2533,2,2,-1
BAH-P-2534,1,2,-1
BAH-P-2535,0,2,78
BAH-P-2536,0,2,-1
BAH-P-2537,0,2,-1
BAH-P-2538,4,2,-1
BAH-P-2539,2,2,-1
BAH-P-2540,4,2,133
BAH-P-2541,3,2,46
BAH-P-2542,4,2,-1
BAH-P-2543,1,2,-1
BAH-P-2544,1,2,-1
BAH-P-2545,1,2,-1
BAH-P-2546,2,2,141
BAH-P-2547,0,2,-1
BAH-P-2549,0,2,-1
BAH-P-2550,4,2,86
BAH-P-2551,2,2,120
BAH-P-2552,1,2,140
BAH-P-2553,1,2,-1
BAH-P-2554,1,2,50
BAH-P-2555,3,2,127
BAH-P-2556,3,2,142
BAH-P-2557,3,2,14
BAH-P-2558,3,2,-1
BAH-P-2559,1,2,-1
BAH-P-2560,2,2,-1
BAH-P-2561,4,2,-1
BAH-P-2562,3,2,-1
BAH-P-2563,2,2,-1
BAH-P-2564,1,2,-1
BAH-P-2565,4,2,-1
BAH-P-2566,4,2,79
BAH-P-2567,2,2,-1
BAH-P-2568,1,2,103
BAH-P-2569,4,2,143
BAH-P-2570,2,2,-1
BAH-P-2571,2,2,-1
BAH-P-2572,3,2,144
BAH-P-2573,2,2,-1
BAH-P-2574,1,2,-1
BAH-P-2575,1,2,-1
BAH-P-2576,2,2,-1
BAH-P-2577,1,2,-1
BAH-P-2578,0,2,-1
BAH-P-2579,3,2,75
BAH-P-2580,1,2,145
BAH-P-2581,0,2,124
BAH-P-2582,4,2,-1
BAH-P-2583,3,2,-1
BAH-P-2584,0,2,-1
BAH-P-2585,3,2,-1
BAH-P-2586,3,2,96
BAH-P-2587,0,2,-1
BAH-P-2588,4,2,-1
BAH-P-2589,4,2,115
BAH-P-2590,2,2,146
BAH-P-2591,1,2,-1
BAH-P-2592,4,2,-1
BAH-P-2593,4,2,-1
BAH-P-2594,0,2,-1
BAH-P-2595,3,2,147
BAH-P-2596,2,2,131
BAH-P-2597,3,2,-1
BAH-P-2598,1,2,-1
BAH-P-2599,3,2,-1
BAH-P-2600,0,2,-1
BAH-P-2602,2,2,148
BAH-P-2603,3,2,-1
BAH-P-2604,0,2,149
BAH-P-2605,3,2,-1
BAH-P-2606,0,2,-1
BAH-P-2607,3,2,150
BAH-P-2608,1,2,-1
BAH-P-2609,1,2,-1
BAH-P-2610,1,2,-1
BAH-P-2611,0,2,-1
BAH-P-2612,4,2,57
BAH-P-2613,0,2,124
BAH-P-2614,3,2,-1
BAH-P-2615,0,2,78
BAH-P-2617,2,2,-1
BAH-P-2618,3,2,-1
BAH-P-2619,2,2,151
BAH-P-2620,3,2,60
BAH-P-2621,0,2,-1
BAH-P-2622,4,2,-1
BAH-P-2623,0,2,-1
BAH-P-2624,4,2,-1
BAH-P-2625,1,2,152
BAH-P-2626,0,2,-1
BAH-P-2628,4,2,57
BAH-P-2629,3,2,-1
BAH-P-2630,2,2,-1
BAH-P-2631,4,2,-1
BAH-P-2632,2,2,-1
BAH-P-2633,0,2,-1
BAH-P-2634,1,2,154
BAH-P-2635,2,2,-1
BAH-P-2636,3,2,-1
BAH-P-2637,4,2,-1
BAH-P-2639,1,2,155
BAH-P-2640,3,2,-1
BAH-P-2642,2,2,134
BAH-P-2643,2,2,137
BAH-P-2644,1,2,-1
BAH-P-2645,4,2,-1
BAH-P-2646,2,2,-1
BAH-P-2647,3,2,84
BAH-P-2648,1,2,-1
BAH-P-2649,4,2,-1
BAH-P-2650,0,2,-1
BAH-P-2651,0,2,-1
BAH-P-2652,2,2,148
BAH-P-2653,4,2,156
BAH-P-2654,2,2,-1
BAH-P-2656,2,2,-1
BAH-P-2657,2,2,-1
BAH-P-2658,1,2,103
BAH-P-2659,0,2,-1
BAH-P-2661,2,2,-1
BAH-P-2662,2,2,-1
BAH-P-2664,0,2,136
BAH-P-2665,1,2,157
BAH-P-2666,0,2,98
BAH-P-2667,2,2,-1
BAH-P-2668,3,2,158
BAH-P-2669,1,2,-1
BAH-P-2670,2,2,-1
BAH-P-2673,4,2,-1
BAH-P-2674,0,2,-1
BAH-P-2675,3,2,-1
BAH-P-2677,3,2,-1
BAH-P-2678,1,2,130
BAH-P-2679,0,2,-1
BAH-P-2680,3,2,-1
BAH-P-2681,0,2,-1
BAH-P-2682,2,2,-1
BAH-P-2683,4,2,-1
BAH-P-2684,0,2,-1
BAH-P-2685,0,2,-1
BAH-P-2686,0,2,-1
BAH-P-2687,4,2,-1
BAH-P-2688,3,2,-1
BAH-P-2689,3,2,-1
BAH-P-2690,0,2,159
BAH-P-2691,2,2,-1
BAH-P-2692,1,2,-1
BAH-P-2693,0,2,-1
BAH-P-2694,1,2,-1
BAH-P-2695,1,2,-1
BAH-P-2696,4,2,-1
BAH-P-2698,0,2,63
BAH-P-2699,3,2,75
BAH-P-2700,2,2,141
BAH-P-2701,2,2,-1
BAH-P-2702,0,2,149
BAH-P-2703,2,2,-1
BAH-P-2704,4,2,-1
BAH-P-2705,3,2,142
BAH-P-2706,1,2,-1
BAH-P-2707,3,2,75
BAH-P-2708,4,2,132
BAH-P-2710,3,2,-1
BAH-P-2711,1,2,154
BAH-P-2712,4,2,-1
BAH-P-2713,3,2,-1
BAH-P-2714,4,2,-1
BAH-P-2715,3,2,-1
BAH-P-2716,3,2,-1
BAH-P-2717,4,2,30
BAH-P-2718,3,2,-1
BAH-P-2719,4,2,-1
BAH-P-2720,2,2,-1
BAH-P-2721,1,2,-1
BAH-P-2723,2,2,-1
BAH-P-2724,0,2,-1
BAH-P-2726,3,2,-1
BAH-P-2727,4,2,-1
BAH-P-2728,0,2,-1
BAH-P-2729,3,2,-1
BAH-P-2730,0,2,-1
BAH-P-2731,4,2,-1
BAH-P-2732,3,2,-1
BAH-P-2733,2,2,-1
BAH-P-2734,2,2,146
BAH-P-2735,1,2,139
BAH-P-2736,1,2,-1
BAH-P-2737,4,2,-1
BAH-P-2738,2,2,-1
BAH-P-2739,1,2,-1
BAH-P-2740,3,2,75
BAH-P-2741,4,2,57
BAH-P-2742,1,2,-1
BAH-P-2743,4,2,-1
BAH-P-2744,3,2,-1
BAH-P-2745,0,2,-1
BAH-P-2746,0,2,114
BAH-P-2747,1,2,-1
BAH-P-2748,4,2,-1
BAH-P-2749,2,2,-1
BAH-P-2750,0,2,-1
BAH-P-2751,4,2,-1
BAH-P-2752,1,2,-1
BAH-P-2753,4,2,-1
BAH-P-2754,1,2,-1
BAH-P-2755,4,2,57
BAH-P-2756,3,2,-1
BAH-P-2757,1,2,-1
BAH-P-2758,1,2,-1
BAH-P-2759,1,2,-1
BAH-P-2760,1,2,-1
BAH-P-2761,0,2,-1
BAH-P-2762,4,2,-1
BAH-P-2763,4,2,156
BAH-P-2764,4,2,-1
BAH-P-2765,1,2,-1
BAH-P-2767,4,2,-1
BAH-P-2768,0,2,-1
BAH-P-2769,4,2,-1
BAH-P-2770,1,2,-1
BAH-P-2771,3,2,135
BAH-P-2772,4,2,42
BAH-P-2773,4,2,-1
BAH-P-2774,2,2,148
BAH-P-2775,2,2,-1
BAH-P-2776,1,2,-1
BAH-P-2777,3,2,-1
BAH-P-2778,3,2,-1
BAH-P-2779,2,2,-1
BAH-P-2780,3,2,60
BAH-P-2781,1,2,160
BAH-P-2782,1,2,157
BAH-P-2783,0,2,78
BAH-P-2784,4,2,123
BAH-P-2785,2,2,-1
BAH-P-2786,1,2,-1
BAH-P-2787,3,2,142
BAH-P-2788,1,2,-1
BAH-P-2789,4,2,79
BAH-P-2791,0,2,-1
BAH-P-2792,4,2,-1
BAH-P-2794,3,2,-1
BAH-P-2795,2,2,-1
BAH-P-2796,3,2,-1
BAH-P-2797,2,2,-1
BAH-P-2798,1,2,-1
BAH-P-2800,4,2,-1
BAH-P-2801,2,2,-1
BAH-P-2802,1,2,-1
BAH-P-2803,1,2,-1
BAH-P-2804,2,2,148
BAH-P-2805,4,2,-1
BAH-P-2806,1,2,-1
BAH-P-2807,4,2,79
BAH-P-2808,0,2,38
BAH-P-2809,2,2,-1
BAH-P-2810,4,2,161
BAH-P-2811,3,2,-1
BAH-P-2812,4,2,-1
BAH-P-2813,0,2,116
BAH-P-2814,1,2,-1
BAH-P-2815,3,2,-1
BAH-P-2816,0,2,119
BAH-P-2817,3,2,-1
BAH-P-2818,4,2,74
BAH-P-2819,3,2,-1
BAH-P-2820,1,2,-1
BAH-P-2821,3,2,-1
BAH-P-2822,3,2,75
BAH-P-2823,4,2,-1
BAH-P-2824,0,2,124
BAH-P-2825,1,2,-1
BAH-P-2826,3,2,158
BAH-P-2827,4,2,-1
BAH-P-2828,4,2,-1
BAH-P-2829,4,2,-1
BAH-P-2830,0,2,-1
BAH-P-2831,3,2,-1
BAH-P-2832,3,2,162
BAH-P-2833,0,2,-1
BAH-P-2834,4,2,-1
BAH-P-2835,3,2,162
BAH-P-2836,2,2,-1
BAH-P-2837,3,2,-1
BAH-P-2838,0,2,-1
BAH-P-2839,3,2,-1
BAH-P-2840,2,2,-1
BAH-P-2841,4,2,-1
BAH-P-2842,4,2,-1
BAH-P-2843,3,2,-1
BAH-P-2844,0,2,-1
BAH-P-2848,3,2,-1
BAH-P-2850,2,2,148
BAH-P-2851,4,2,-1
BAH-P-2852,3,2,-1
BAH-P-2853,2,2,-1
BAH-P-2855,4,2,-1
BAH-P-2858,2,2,-1
BAH-P-2859,0,2,-1
BAH-P-2860,3,2,-1
BAH-P-2861,4,2,-1
BAH-P-2862,2,2,-1
BAH-P-2863,3,2,68
BAH-P-2864,2,2,-1
BAH-P-2865,0,2,-1
BAH-P-2866,1,2,-1
BAH-P-2867,0,2,-1
BAH-P-2868,2,2,-1
BAH-P-2869,2,2,-1
BAH-P-2870,4,2,-1
BAH-P-2871,0,2,119
BAH-P-2872,1,2,-1
BAH-P-2873,3,2,-1
BAH-P-2874,0,2,-1
BAH-P-2875,4,2,-1
BAH-P-2877,4,2,62
BAH-P-2878,3,2,-1
BAH-P-2879,2,2,-1
BAH-P-2880,2,2,-1
BAH-P-2881,1,2,67
BAH-P-2882,0,2,-1
BAH-P-2883,1,2,69
BAH-P-2884,1,2,-1
BAH-P-2885,0,2,119
BAH-P-2886,2,2,163
BAH-P-2887,4,2,-1
BAH-P-2888,2,2,-1
BAH-P-2889,4,2,164
BAH-P-2891,3,2,-1
BAH-P-2892,4,2,-1
BAH-P-2893,3,2,165
BAH-P-2894,0,2,-1
BAH-P-2895,2,2,-1
BAH-P-2896,3,2,-1
BAH-P-2898,0,2,95
BAH-P-2899,2,2,-1
BAH-P-2900,1,2,152
BAH-P-2901,4,2,-1
BAH-P-2902,0,2,-1
BAH-P-2903,4,2,161
BAH-P-2904,0,2,159
BAH-P-2905,0,2,-1
BAH-P-2906,3,2,-1
BAH-P-2907,4,2,-1
BAH-P-2908,0,2,159
BAH-P-2909,4,2,-1
BAH-P-2910,1,2,-1
BAH-P-2911,2,2,148
BAH-P-2914,3,2,-1
BAH-P-2916,3,2,-1
BAH-P-2917,2,2,-1
BAH-P-2918,4,2,-1
BAH-P-2919,3,2,-1
BAH-P-2920,4,2,-1
BAH-P-2921,4,2,-1
BAH-P-2922,4,2,-1
BAH-P-2923,3,2,-1
BAH-P-2924,1,2,-1
BAH-P-2925,4,2,-1
BAH-P-2927,2,2,-1
BAH-P-2929,2,2,-1
BAH-P-2930,2,2,88
